Type,Date,Set Time,Title,Amount,Currency,Exchange Rate,Category Group Name,Category,Account,Notes,Labels,Status
Expense,2021-04-04 20:40:22,20:40,Eating Out - split,10.00,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Expense,2021-04-04 20:40:04,20:40,Eating out,-20.00,EUR,1.0000000000,Food,Eating out,ActivoBank,,,Reconciled
Income,2021-04-02 14:29:34,14:29,Capital Gains T212,97.00,EUR,1.0000000000,Investments,Capital Gains,Trading 212,,,Reconciled
Income,2021-04-02 14:28:56,14:28,Capital Gains Degiro,15.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Expense,2021-04-02 07:00:03,07:00,Phone,-9.80,EUR,1.0000000000,Personal,Internet & Phone,ActivoBank,,,Reconciled
Expense,2021-04-01 14:28:09,14:28,Eating out,-9.15,EUR,1.0000000000,Food,Eating out,Boost,Uber eats,,Reconciled
Income,2021-04-01 10:23:28,10:23,Interest,0.51,EUR,1.0000000000,Investments,Interest,Mintos,,,Reconciled
Expense,2021-04-01 10:00:15,10:00,Building administration,-24.00,EUR,1.0000000000,Housing,Building Administration,ActivoBank,,,Reconciled
Expense,2021-03-31 22:43:09,22:43,Fuel,-19.33,EUR,1.0000000000,Transportation,Fuel,ActivoBank,,,Reconciled
Expense,2021-03-31 16:59:31,16:59,Education,-261.95,EUR,1.0000000000,Personal,Education,ActivoBank,Dataquest,,Reconciled
Income,2021-03-31 16:44:07,16:44,Capital Gains Degiro,37.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Income,2021-03-31 16:43:04,16:43,Capital Gains T212,15.00,EUR,1.0000000000,Investments,Capital Gains,Trading 212,,,Reconciled
Income,2021-03-30 13:45:41,13:45,Capital Gains Degiro,-13.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Income,2021-03-30 13:44:12,13:44,Capital Gains T212,-120.00,EUR,1.0000000000,Investments,Capital Gains,Trading 212,,,Reconciled
Income,2021-03-29 12:00:26,12:00,Capital Gains Degiro,11.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Income,2021-03-29 09:25:34,09:25,Capital Gains Degiro,43.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Income,2021-03-29 09:24:47,09:24,Capital Gains T212,-74.00,EUR,1.0000000000,Investments,Capital Gains,Trading 212,,,Reconciled
Income,2021-03-26 07:00:56,07:00,Salary,36.90,EUR,1.0000000000,Employer,Salary,PPR,,,Reconciled
Expense,2021-03-25 13:16:51,13:16,Tins,-24.82,EUR,1.0000000000,Others,Others,Boost,,,Reconciled
Transfer,2021-03-25 11:31:10,11:31,Transfer,-1000.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2021-03-25 11:31:10,11:31,Transfer,1000.00,EUR,1.0000000000,(Transfer),(Transfer),Trading 212,,,Reconciled
Expense,2021-03-25 10:00:14,10:00,Mortgage,-250.00,EUR,1.0000000000,Housing,Mortgage,ActivoBank,,,Reconciled
Income,2021-03-25 09:46:35,09:46,Ticket,175.49,EUR,1.0000000000,Employer,Salary,ticket,,,Reconciled
Income,2021-03-25 09:46:08,09:46,Salary,1914.62,EUR,1.0000000000,Employer,Salary,ActivoBank,,,Reconciled
Expense,2021-03-25 09:18:16,09:18,Transport,-29.45,EUR,1.0000000000,Transportation,Public transport,Boost,,,Reconciled
Transfer,2021-03-25 07:00:42,07:00,Savings,-90.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2021-03-25 07:00:42,07:00,Savings,90.00,EUR,1.0000000000,(Transfer),(Transfer),Savings,,,Reconciled
Transfer,2021-03-25 07:00:22,07:00,Annual expenses,-60.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2021-03-25 07:00:22,07:00,Annual expenses,60.00,EUR,1.0000000000,(Transfer),(Transfer),Irregular Expenses,,,Reconciled
Expense,2021-03-24 18:22:50,18:22,Appointment,-55.00,EUR,1.0000000000,Health,Appointments,ActivoBank,,,Reconciled
Expense,2021-03-24 09:17:52,09:17,Eating out,-13.00,EUR,1.0000000000,Food,Eating out,Boost,,,Reconciled
Income,2021-03-23 19:42:19,19:42,Interest,0.14,EUR,1.0000000000,Investments,Interest,Mintos,,,Reconciled
Income,2021-03-23 19:39:31,19:39,Capital Gains T212,170.00,EUR,1.0000000000,Investments,Capital Gains,Trading 212,,,Reconciled
Income,2021-03-23 19:38:38,19:38,Capital Gains Degiro,17.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Expense,2021-03-23 09:25:55,09:25,Education,-12.99,EUR,1.0000000000,Personal,Education,ActivoBank,Curso udemy python,,Reconciled
Expense,2021-03-22 20:08:49,20:08,Fuel,-23.05,EUR,1.0000000000,Transportation,Fuel,ActivoBank,,,Reconciled
Expense,2021-03-22 12:26:05,12:26,Eating Out - split,-14.50,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Expense,2021-03-21 16:23:25,16:23,Motorcycle maintenance,-42.45,EUR,1.0000000000,Transportation,Motorcycle maintenance,ActivoBank,Óleo e filtro,,Reconciled
Income,2021-03-20 11:47:32,11:47,Capital Gains Degiro,-21.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Income,2021-03-20 11:46:38,11:46,Capital Gains T212,-121.00,EUR,1.0000000000,Investments,Capital Gains,Trading 212,,,Reconciled
Income,2021-03-18 12:53:30,12:53,Gifts,100.00,EUR,1.0000000000,Others,Gifts,ActivoBank,,,Reconciled
Expense,2021-03-18 12:52:42,12:52,Personal Gifts,-30.63,EUR,1.0000000000,Personal,Personal Gifts,ActivoBank,Desalfandegamento kindle,,Reconciled
Expense,2021-03-18 12:52:22,12:52,SMAS,-18.53,EUR,1.0000000000,Housing,Water,ActivoBank,,,Reconciled
Expense,2021-03-18 12:51:43,12:51,Clothes,70.00,EUR,1.0000000000,Personal,Clothing,Boost,Return Adidas supernova,,Reconciled
Expense,2021-03-17 13:58:15,13:58,Eating Out - split,-6.50,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Expense,2021-03-16 23:06:31,23:06,Eating Out - split,-12.90,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Income,2021-03-16 13:48:39,13:48,Interest,0.07,EUR,1.0000000000,Investments,Interest,Mintos,,,Reconciled
Income,2021-03-16 13:47:56,13:47,Interest,10.00,EUR,1.0000000000,Investments,Interest,Mintos,,,Reconciled
Income,2021-03-15 17:34:16,17:34,Capital Gains Degiro,8.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Income,2021-03-15 16:32:15,16:32,Capital Gains Degiro,14.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Income,2021-03-15 16:31:26,16:31,Capital Gains T212,31.00,EUR,1.0000000000,Investments,Capital Gains,Trading 212,,,Reconciled
Expense,2021-03-15 15:33:13,15:33,Home maintenance,-11.15,EUR,1.0000000000,Housing,House Maintenance/equipment,Splitwise,,,Reconciled
Expense,2021-03-15 09:00:58,09:00,Internet,-15.00,EUR,1.0000000000,Personal,Internet & Phone,ActivoBank,,,Reconciled
Expense,2021-03-14 21:06:34,21:06,Eating Out - split,-14.37,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Expense,2021-03-13 22:05:33,22:05,Eating Out - split,-8.90,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Expense,2021-03-13 13:20:00,13:20,Groceries,-4.50,EUR,1.0000000000,Food,Groceries,ActivoBank,,,Reconciled
Expense,2021-03-12 21:18:20,21:18,Eating Out - split,-21.00,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Expense,2021-03-12 19:58:01,19:58,Groceries split,5.28,EUR,1.0000000000,Food,Groceries,Splitwise,,,Reconciled
Expense,2021-03-12 19:57:38,19:57,Groceries,-10.56,EUR,1.0000000000,Food,Groceries,ActivoBank,,,Reconciled
Income,2021-03-12 18:22:20,18:22,Capital Gains T212,34.00,EUR,1.0000000000,Investments,Capital Gains,Trading 212,,,Reconciled
Expense,2021-03-12 09:10:40,09:10,Eating Out - split,9.00,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Expense,2021-03-12 09:10:25,09:10,Eating out,-18.00,EUR,1.0000000000,Food,Eating out,ActivoBank,,,Reconciled
Income,2021-03-11 15:05:33,15:05,Interest,0.20,EUR,1.0000000000,Investments,Interest,Mintos,,,Reconciled
Income,2021-03-11 08:32:06,08:32,Capital Gains PPR,0.92,EUR,1.0000000000,Investments,Capital Gains,PPR,,,Reconciled
Income,2021-03-11 08:29:37,08:29,Capital Gains Degiro,27.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Income,2021-03-11 08:28:58,08:28,Capital Gains T212,165.00,EUR,1.0000000000,Investments,Capital Gains,Trading 212,,,Reconciled
Income,2021-03-09 19:32:31,19:32,Capital Gains Degiro,112.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Income,2021-03-09 19:31:13,19:31,Capital Gains T212,133.00,EUR,1.0000000000,Investments,Capital Gains,Trading 212,,,Reconciled
Expense,2021-03-09 08:27:52,08:27,Eating Out - split,-12.10,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Expense,2021-03-08 21:35:11,21:35,Eating Out - split,-9.65,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Expense,2021-03-08 17:26:15,17:26,Coffee,-4.63,EUR,1.0000000000,Food,Coffee,Splitwise,,,Reconciled
Expense,2021-03-08 08:54:43,08:54,T,-13.20,EUR,1.0000000000,Entertainment,T,ActivoBank,,,Reconciled
Income,2021-03-06 23:19:59,23:19,Capital Gains T212,129.00,EUR,1.0000000000,Investments,Capital Gains,Trading 212,,,Reconciled
Expense,2021-03-06 20:06:27,20:06,Eating Out - split,-10.00,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Expense,2021-03-04 18:02:55,18:02,Appointment,-55.00,EUR,1.0000000000,Health,Appointments,ActivoBank,,,Reconciled
Transfer,2021-03-04 17:54:16,17:54,Transfer,-180.00,EUR,1.0000000000,(Transfer),(Transfer),Savings,,,Reconciled
Transfer,2021-03-04 17:54:16,17:54,Transfer,180.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Expense,2021-03-04 17:52:21,17:52,Personal gifts,-2.27,EUR,1.0000000000,Personal,Personal Gifts,ActivoBank,Kindle fees,,Reconciled
Expense,2021-03-04 17:51:37,17:51,Personal gifts,-72.72,EUR,1.0000000000,Personal,Personal Gifts,ActivoBank,Kindle,,Reconciled
Income,2021-03-04 17:45:53,17:45,Capital Gains Degiro,12.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Income,2021-03-04 17:44:36,17:44,Capital Gains T212,-86.00,EUR,1.0000000000,Investments,Capital Gains,Trading 212,,,Reconciled
Income,2021-03-04 09:23:09,09:23,Interest,0.33,EUR,1.0000000000,Investments,Interest,Mintos,,,Reconciled
Income,2021-03-04 09:22:21,09:22,Capital Gains T212,-55.00,EUR,1.0000000000,Investments,Capital Gains,Trading 212,,,Reconciled
Income,2021-03-04 09:21:38,09:21,Capital Gains Degiro,-71.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Expense,2021-03-03 23:33:30,23:33,Eating Out - split,7.50,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Expense,2021-03-03 23:33:15,23:33,Eating out,-15.00,EUR,1.0000000000,Food,Eating out,Boost,,,Reconciled
Transfer,2021-03-03 10:00:31,10:00,(Transfer),-14.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2021-03-03 10:00:31,10:00,(Transfer),14.00,EUR,1.0000000000,(Transfer),(Transfer),Boost,,,Reconciled
Expense,2021-03-03 07:00:40,07:00,Netflix,-13.99,EUR,1.0000000000,Entertainment,Netflix,Boost,,,Reconciled
Expense,2021-03-02 20:33:29,20:33,Eating Out - split,-9.25,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Income,2021-03-02 15:53:46,15:53,Capital Gains T212,52.00,EUR,1.0000000000,Investments,Capital Gains,Trading 212,,,Reconciled
Income,2021-03-02 15:51:28,15:51,Capital Gains Degiro,76.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Expense,2021-03-02 07:00:03,07:00,Phone,-9.80,EUR,1.0000000000,Personal,Internet & Phone,ActivoBank,,,Reconciled
Expense,2021-03-01 20:33:00,20:33,Eating Out - split,-8.50,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Expense,2021-03-01 20:32:43,20:32,Eating Out - split,-19.50,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Expense,2021-03-01 10:00:15,10:00,Building administration,-24.00,EUR,1.0000000000,Housing,Building Administration,ActivoBank,,,Reconciled
Expense,2021-02-28 19:25:59,19:25,Fuel,-18.99,EUR,1.0000000000,Transportation,Fuel,ActivoBank,,,Reconciled
Transfer,2021-02-26 20:27:40,20:27,Transfer,-78.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2021-02-26 20:27:40,20:27,Transfer,78.00,EUR,1.0000000000,(Transfer),(Transfer),Boost,,,Reconciled
Income,2021-02-26 09:17:44,09:17,Capital Gains Degiro,-32.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Income,2021-02-26 09:17:13,09:17,Capital Gains T212,-17.00,EUR,1.0000000000,Investments,Capital Gains,Trading 212,,,Reconciled
Income,2021-02-26 07:00:56,07:00,Salary,35.40,EUR,1.0000000000,Employer,Salary,PPR,,,Reconciled
Expense,2021-02-25 23:21:48,23:21,Eating Out - split,7.50,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Expense,2021-02-25 23:21:29,23:21,Eating out,-15.00,EUR,1.0000000000,Food,Eating out,ActivoBank,,,Reconciled
Income,2021-02-25 11:11:03,11:11,Salary,204.45,EUR,1.0000000000,Employer,Salary,ticket,,,Reconciled
Income,2021-02-25 11:10:49,11:10,Salary,996.25,EUR,1.0000000000,Employer,Salary,ActivoBank,,,Reconciled
Expense,2021-02-25 10:00:14,10:00,Mortgage,-250.00,EUR,1.0000000000,Housing,Mortgage,ActivoBank,,,Reconciled
Transfer,2021-02-25 07:00:42,07:00,Savings,-90.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2021-02-25 07:00:42,07:00,Savings,90.00,EUR,1.0000000000,(Transfer),(Transfer),Savings,,,Reconciled
Transfer,2021-02-25 07:00:22,07:00,Annual expenses,-60.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2021-02-25 07:00:22,07:00,Annual expenses,60.00,EUR,1.0000000000,(Transfer),(Transfer),Irregular Expenses,,,Reconciled
Expense,2021-02-24 20:32:22,20:32,Eating Out - split,-12.99,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Expense,2021-02-24 08:18:24,08:18,Eating out,-11.00,EUR,1.0000000000,Food,Eating out,Boost,,,Reconciled
Expense,2021-02-24 08:14:44,08:14,Tins,-24.82,EUR,1.0000000000,Others,Others,Boost,,,Reconciled
Income,2021-02-24 08:03:21,08:03,Capital Gains T212,-132.00,EUR,1.0000000000,Investments,Capital Gains,Trading 212,,,Reconciled
Income,2021-02-24 08:02:36,08:02,Capital Gains Degiro,-32.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Expense,2021-02-23 20:31:59,20:31,Eating Out - split,-8.90,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Expense,2021-02-23 08:13:30,08:13,Eating out,14.50,EUR,1.0000000000,Food,Eating out,ActivoBank,,,Reconciled
Income,2021-02-22 20:11:04,20:11,Interest,0.19,EUR,1.0000000000,Investments,Interest,Mintos,,,Reconciled
Income,2021-02-22 20:10:17,20:10,Capital Gains Degiro,-105.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Income,2021-02-22 20:08:45,20:08,Capital Gains T212,-143.00,EUR,1.0000000000,Investments,Capital Gains,Trading 212,,,Reconciled
Expense,2021-02-21 19:59:53,19:59,Eating Out - split,9.75,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Expense,2021-02-21 19:59:28,19:59,Eating out,-19.50,EUR,1.0000000000,Food,Eating out,ActivoBank,,,Reconciled
Transfer,2021-02-20 16:23:15,16:23,Transfer,-10.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2021-02-20 16:23:15,16:23,Transfer,10.00,EUR,1.0000000000,(Transfer),(Transfer),Boost,,,Reconciled
Expense,2021-02-20 15:18:59,15:18,Tins,-100.00,EUR,1.0000000000,Others,Others,ActivoBank,,,Reconciled
Expense,2021-02-19 08:10:54,08:10,Eating out,-21.20,EUR,1.0000000000,Food,Eating out,ActivoBank,,,Reconciled
Transfer,2021-02-18 21:34:25,21:34,Transfer,-25.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2021-02-18 21:34:25,21:34,Transfer,25.00,EUR,1.0000000000,(Transfer),(Transfer),Boost,,,Reconciled
Expense,2021-02-18 13:22:55,13:22,SMAS,-18.48,EUR,1.0000000000,Housing,Water,ActivoBank,,,Reconciled
Expense,2021-02-18 12:33:36,12:33,Eating out,-3.95,EUR,1.0000000000,Food,Eating out,ActivoBank,,,Reconciled
Expense,2021-02-17 11:47:43,11:47,T,-11.69,EUR,1.0000000000,Entertainment,T,ActivoBank,,,Reconciled
Expense,2021-02-15 19:47:05,19:47,Fuel,-21.37,EUR,1.0000000000,Transportation,Fuel,ActivoBank,,,Reconciled
Income,2021-02-15 12:15:46,12:15,Capital Gains Degiro,14.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Expense,2021-02-15 09:00:58,09:00,Internet,-15.00,EUR,1.0000000000,Personal,Internet & Phone,ActivoBank,,,Reconciled
Income,2021-02-13 13:35:30,13:35,Interest,0.05,EUR,1.0000000000,Investments,Interest,Mintos,,,Reconciled
Income,2021-02-13 13:34:23,13:34,Capital Gains Degiro,-10.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Income,2021-02-13 13:33:20,13:33,Capital Gains T212,42.00,EUR,1.0000000000,Investments,Capital Gains,Trading 212,,,Reconciled
Expense,2021-02-10 21:13:26,21:13,Eating Out - split,13.45,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Expense,2021-02-10 21:13:05,21:13,Eating out,-26.90,EUR,1.0000000000,Food,Eating out,Boost,,,Reconciled
Transfer,2021-02-10 21:11:07,21:11,Transfer,-25.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2021-02-10 21:11:07,21:11,Transfer,25.00,EUR,1.0000000000,(Transfer),(Transfer),Boost,,,Reconciled
Expense,2021-02-10 18:29:43,18:29,Endesa - split,30.66,EUR,1.0000000000,Housing,Electricity,Splitwise,,,Reconciled
Expense,2021-02-10 18:29:21,18:29,Electricity,-61.32,EUR,1.0000000000,Housing,Electricity,ActivoBank,,,Reconciled
Income,2021-02-10 11:25:10,11:25,Interest,0.01,EUR,1.0000000000,Investments,Interest,Mintos,,,Reconciled
Income,2021-02-09 11:14:12,11:14,Capital Gains,-0.15,EUR,1.0000000000,Employer,Salary,PPR,,,Reconciled
Income,2021-02-08 21:33:58,21:33,Capital Gains T212,46.00,EUR,1.0000000000,Investments,Capital Gains,Trading 212,,,Reconciled
Income,2021-02-08 15:58:14,15:58,Capital Gains T212,132.00,EUR,1.0000000000,Investments,Capital Gains,Trading 212,,,Reconciled
Income,2021-02-08 15:56:52,15:56,Capital Gains Degiro,7.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Income,2021-02-08 09:39:37,09:39,Interest,0.02,EUR,1.0000000000,Investments,Interest,Mintos,,,Reconciled
Income,2021-02-07 09:33:55,09:33,Interest,0.02,EUR,1.0000000000,Investments,Interest,Mintos,,,Reconciled
Income,2021-02-05 22:34:38,22:34,Capital Gains Degiro,-13.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Income,2021-02-05 22:34:03,22:34,Capital Gains T212,-6.00,EUR,1.0000000000,Investments,Capital Gains,Trading 212,,,Reconciled
Expense,2021-02-05 20:00:23,20:00,Groceries,49.45,EUR,1.0000000000,Food,Groceries,Splitwise,,,Reconciled
Expense,2021-02-05 20:00:13,20:00,Groceries,-98.89,EUR,1.0000000000,Food,Groceries,ActivoBank,,,Reconciled
Income,2021-02-05 16:34:42,16:34,Capital Gains T212,12.00,EUR,1.0000000000,Investments,Capital Gains,Trading 212,,,Reconciled
Expense,2021-02-05 12:27:19,12:27,Motorcycle accessories,55.72,EUR,1.0000000000,Transportation,Motorcycle accessories/equipment,Splitwise,,,Reconciled
Income,2021-02-05 12:16:31,12:16,Capital Gains Degiro,62.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Income,2021-02-05 12:15:29,12:15,Capital Gains T212,116.00,EUR,1.0000000000,Investments,Capital Gains,Trading 212,,,Reconciled
Income,2021-02-05 11:33:39,11:33,Interest,0.17,EUR,1.0000000000,Investments,Interest,Mintos,,,Reconciled
Income,2021-02-03 19:43:06,19:43,Capital Gains Degiro,46.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Income,2021-02-03 19:41:42,19:41,Capital Gains T212,75.00,EUR,1.0000000000,Investments,Capital Gains,Trading 212,,,Reconciled
Expense,2021-02-03 08:16:36,08:16,Netflix,-13.99,EUR,1.0000000000,Entertainment,Netflix,Boost,,,Reconciled
Transfer,2021-02-02 19:44:41,19:44,Transfer,-13.99,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2021-02-02 19:44:41,19:44,Transfer,13.99,EUR,1.0000000000,(Transfer),(Transfer),Boost,,,Reconciled
Income,2021-02-02 09:45:00,09:45,Capital Gains Degiro,-32.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Transfer,2021-02-02 09:43:16,09:43,Transfer,-675.00,EUR,1.0000000000,(Transfer),(Transfer),Degiro,,,Reconciled
Transfer,2021-02-02 09:43:16,09:43,Transfer,675.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Income,2021-02-02 09:41:47,09:41,Capital Gains T212,57.00,EUR,1.0000000000,Investments,Capital Gains,Trading 212,,,Reconciled
Expense,2021-02-02 09:18:41,09:18,Motorcycle accessories,-111.44,EUR,1.0000000000,Transportation,Motorcycle accessories/equipment,ActivoBank,Intercomms,,Reconciled
Income,2021-02-02 09:16:18,09:16,Interest,0.06,EUR,1.0000000000,Investments,Interest,Mintos,,,Reconciled
Expense,2021-02-02 07:00:03,07:00,Phone,-9.80,EUR,1.0000000000,Personal,Internet & Phone,ActivoBank,,,Reconciled
Income,2021-02-01 16:27:41,16:27,Capital Gains T212,-104.00,EUR,1.0000000000,Investments,Capital Gains,Trading 212,,,Reconciled
Expense,2021-02-01 10:00:15,10:00,Building administration,-24.00,EUR,1.0000000000,Housing,Building Administration,ActivoBank,,,Reconciled
Income,2021-02-01 09:38:53,09:38,Interest,0.02,EUR,1.0000000000,Investments,Interest,Mintos,,,Reconciled
Income,2021-01-30 11:47:28,11:47,Interest,0.03,EUR,1.0000000000,Investments,Interest,Mintos,,,Reconciled
Income,2021-01-29 13:14:42,13:14,Interest,0.05,EUR,1.0000000000,Investments,Interest,Mintos,,,Reconciled
Expense,2021-01-29 13:01:28,13:01,Eating out,-15.00,EUR,1.0000000000,Food,Eating out,ActivoBank,,,Reconciled
Transfer,2021-01-28 11:37:02,11:37,Transfer,-675.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2021-01-28 11:37:02,11:37,Transfer,675.00,EUR,1.0000000000,(Transfer),(Transfer),Trading 212,,,Reconciled
Income,2021-01-28 09:47:19,09:47,Interest,0.04,EUR,1.0000000000,Investments,Interest,Mintos,,,Reconciled
Expense,2021-01-27 12:10:44,12:10,Eating Out - split,-9.75,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Income,2021-01-27 09:20:21,09:20,Interest,0.01,EUR,1.0000000000,Investments,Interest,Mintos,,,Reconciled
Income,2021-01-26 15:37:38,15:37,Capital Gains T212,15.00,EUR,1.0000000000,Investments,Capital Gains,Trading 212,,,Reconciled
